passID,fid,bookingDate,seatNumber,class,price,paymentStatus,checkInStatus
7634,1184,2025-01-15,44E,First,863.18,Paid,Checked-in
1905,1919,2025-01-23,32C,First,102.56,Paid,Not Checked-in
8943,517,2025-05-01,4A,Business,154.7,Pending,Checked-in
1696,3741,2025-04-02,42D,First,228.6,Pending,Checked-in
8344,90,2025-03-15,34C,Economy,74.12,Pending,Checked-in
7064,3039,2025-03-04,7F,Business,1382.58,Pending,Not Checked-in
2445,3572,2025-03-23,3E,Economy,1449.88,Pending,Checked-in
603,1152,2025-02-07,26C,Economy,80.55,Cancelled,Not Checked-in
2014,4366,2025-02-19,15B,Business,1354.1,Cancelled,Not Checked-in
9547,549,2025-03-19,37C,Business,325.31,Paid,Checked-in
7355,2062,2025-04-29,45A,Economy,770.07,Pending,Checked-in
6557,402,2025-02-04,14D,Economy,797.41,Paid,Not Checked-in
8084,846,2025-03-13,41E,Economy,469.99,Cancelled,Not Checked-in
8582,2095,2025-02-22,36B,Economy,595.02,Cancelled,Checked-in
4937,4401,2025-03-30,28F,Economy,139.04,Cancelled,Checked-in
1218,4727,2025-01-11,43A,First,521.91,Paid,Not Checked-in
2546,1046,2025-03-01,48C,Economy,59.07,Cancelled,Checked-in
9069,4952,2025-01-26,41A,First,1394.84,Pending,Not Checked-in
5705,2806,2025-03-15,36A,Business,441.62,Paid,Not Checked-in
3410,1111,2025-04-14,50C,Business,521.5,Paid,Checked-in
6140,2314,2025-03-12,25B,Economy,605.39,Pending,Not Checked-in
993,807,2025-04-01,12E,First,1221.57,Pending,Checked-in
1222,4129,2025-04-17,13C,Economy,923.83,Paid,Not Checked-in
9388,3228,2025-03-08,36F,First,1424.43,Pending,Not Checked-in
7599,4099,2025-04-28,47C,First,1336.48,Cancelled,Checked-in
5990,124,2025-01-09,46A,First,1138.11,Paid,Not Checked-in
8126,1356,2025-02-04,40F,Business,459.49,Cancelled,Not Checked-in
7403,4163,2025-02-19,43E,Economy,564.46,Pending,Checked-in
5018,4034,2025-04-12,7B,Business,1499.1,Pending,Checked-in
4804,3343,2025-03-13,46C,Economy,1129.59,Paid,Checked-in
6923,4830,2025-03-18,26C,Economy,1295.76,Paid,Not Checked-in
4952,2328,2025-02-05,27A,Business,983.34,Cancelled,Not Checked-in
5566,2964,2025-03-08,36B,Business,269.75,Cancelled,Not Checked-in
951,4464,2025-01-27,15C,Business,654.54,Pending,Checked-in
9981,918,2025-01-15,35C,Economy,456.86,Paid,Not Checked-in
1532,4204,2025-04-05,32A,Economy,1259.06,Cancelled,Checked-in
8342,2295,2025-02-03,2D,First,800.78,Pending,Not Checked-in
896,1438,2025-03-09,18C,First,262.87,Pending,Not Checked-in
8218,3523,2025-04-12,38A,First,944.47,Pending,Checked-in
2609,568,2025-01-23,2D,Business,626.94,Pending,Checked-in
5796,3678,2025-04-16,8C,First,1346.42,Cancelled,Not Checked-in
9396,928,2025-01-31,32F,Business,954.18,Paid,Checked-in
735,3296,2025-01-21,31E,Economy,591.31,Pending,Checked-in
6981,1807,2025-02-06,41F,Business,139.31,Paid,Not Checked-in
3647,4924,2025-01-28,9C,Economy,1010.72,Paid,Checked-in
7455,1811,2025-01-27,9E,Business,128.46,Cancelled,Checked-in
2211,3017,2025-02-24,40B,Business,624.91,Pending,Checked-in
1897,1172,2025-04-29,7B,Business,516.64,Paid,Not Checked-in
9144,1319,2025-01-25,28E,Business,1391.37,Pending,Not Checked-in
6861,339,2025-04-06,20E,Economy,1204.03,Pending,Checked-in
4004,2174,2025-01-13,12C,First,1491.27,Pending,Checked-in
2621,1199,2025-01-10,27D,Economy,115.37,Paid,Not Checked-in
1359,104,2025-02-15,11B,Economy,1381.51,Paid,Checked-in
7909,3000,2025-02-01,34B,First,454.33,Pending,Not Checked-in
3377,2330,2025-04-25,43F,Business,239.41,Pending,Not Checked-in
2414,3038,2025-04-12,28D,First,1330.6,Paid,Checked-in
6443,3787,2025-03-30,40C,Economy,671.42,Cancelled,Not Checked-in
1561,1601,2025-02-18,32A,Business,610.55,Cancelled,Checked-in
9717,4973,2025-03-20,11F,Business,906.93,Pending,Checked-in
1509,1959,2025-02-15,29E,First,948.32,Pending,Not Checked-in
3092,1144,2025-03-22,23E,First,856.19,Cancelled,Checked-in
6778,3577,2025-03-13,29B,Business,641.83,Cancelled,Not Checked-in
1216,4584,2025-04-06,33C,First,1141.1,Pending,Checked-in
3876,4445,2025-02-11,26B,First,1412.05,Cancelled,Checked-in
3714,771,2025-02-19,49D,Business,861.64,Cancelled,Not Checked-in
8915,3921,2025-02-22,25A,Business,755.74,Pending,Checked-in
7048,3292,2025-04-04,41C,First,899.34,Cancelled,Checked-in
5203,3165,2025-03-11,41F,Economy,857.61,Paid,Not Checked-in
857,4846,2025-04-03,18F,First,1428.12,Paid,Not Checked-in
8500,3695,2025-01-29,21F,First,568.51,Pending,Checked-in
434,3220,2025-01-23,7F,Economy,987.96,Paid,Not Checked-in
744,3222,2025-03-21,22A,Economy,443.26,Pending,Not Checked-in
4773,1528,2025-01-08,2D,First,1298.88,Cancelled,Not Checked-in
1067,3070,2025-02-13,35C,First,89.26,Cancelled,Not Checked-in
9100,3172,2025-02-02,11A,Business,735.02,Pending,Checked-in
630,293,2025-01-22,9E,First,839.05,Cancelled,Not Checked-in
8339,142,2025-02-24,18B,Economy,623.0,Cancelled,Checked-in
9719,199,2025-01-14,47F,First,173.99,Cancelled,Not Checked-in
2029,3939,2025-03-17,50D,Economy,745.41,Paid,Not Checked-in
8549,3931,2025-01-28,14F,Economy,101.05,Pending,Not Checked-in
3869,4314,2025-02-13,46E,Business,718.06,Paid,Checked-in
7981,1661,2025-01-21,26E,First,1302.02,Pending,Checked-in
133,54,2025-03-02,16C,Economy,1115.02,Paid,Not Checked-in
3519,3703,2025-02-23,4B,First,1462.53,Cancelled,Checked-in
9869,4043,2025-04-25,9C,First,245.75,Paid,Checked-in
8879,975,2025-01-09,27D,Business,931.84,Cancelled,Checked-in
2460,3764,2025-01-21,10F,Business,811.41,Pending,Not Checked-in
7283,817,2025-01-06,5A,First,1210.88,Paid,Checked-in
6744,1702,2025-03-16,20F,Economy,1274.28,Cancelled,Checked-in
5347,3256,2025-03-26,21E,First,1187.08,Cancelled,Checked-in
8657,4441,2025-03-14,28B,First,841.49,Pending,Checked-in
9980,1572,2025-02-16,39D,Economy,115.25,Paid,Checked-in
2639,2691,2025-04-22,21F,Economy,635.1,Pending,Checked-in
3644,299,2025-01-12,41B,Economy,1412.15,Cancelled,Checked-in
5870,445,2025-01-29,3A,Economy,181.98,Cancelled,Checked-in
6302,1789,2025-01-05,46C,Business,257.55,Pending,Checked-in
6304,2610,2025-05-01,20C,Economy,1120.18,Cancelled,Checked-in
4916,2582,2025-04-21,47B,Business,765.76,Cancelled,Checked-in
2060,697,2025-01-01,36F,Economy,881.34,Paid,Checked-in
7983,3314,2025-02-07,10B,First,1188.1,Cancelled,Checked-in
6306,3634,2025-02-24,21A,First,79.01,Cancelled,Not Checked-in
4738,1337,2025-04-14,43C,First,222.26,Cancelled,Checked-in
486,4675,2025-02-25,24C,Economy,161.54,Pending,Not Checked-in
7456,396,2025-02-06,23D,Business,1310.75,Cancelled,Checked-in
9938,4970,2025-04-13,23B,Business,845.56,Pending,Not Checked-in
3849,2046,2025-04-05,37C,Business,1075.65,Cancelled,Checked-in
9518,1752,2025-01-27,41A,Economy,383.13,Paid,Checked-in
1191,3738,2025-02-20,26A,First,1071.51,Paid,Not Checked-in
7052,843,2025-02-05,12C,Economy,1082.14,Cancelled,Checked-in
2654,744,2025-02-11,9D,Economy,1427.4,Pending,Not Checked-in
7740,4096,2025-01-30,39F,First,1096.45,Cancelled,Checked-in
9340,4842,2025-02-17,24C,First,951.37,Cancelled,Not Checked-in
4200,3615,2025-02-10,27D,Economy,1305.48,Cancelled,Not Checked-in
5693,405,2025-02-04,3E,First,1270.41,Cancelled,Not Checked-in
7318,580,2025-04-21,13E,Economy,869.19,Cancelled,Not Checked-in
4612,998,2025-01-24,35D,First,535.17,Pending,Checked-in
6681,3526,2025-02-24,40C,First,783.48,Paid,Not Checked-in
2376,3131,2025-04-22,17C,Economy,1477.36,Paid,Not Checked-in
9339,1989,2025-03-09,11E,Business,298.53,Pending,Checked-in
973,3726,2025-03-11,42F,Business,485.19,Cancelled,Checked-in
2811,3036,2025-01-26,14B,Economy,1297.09,Paid,Not Checked-in
3292,651,2025-04-13,7A,Economy,929.7,Pending,Checked-in
7165,3772,2025-04-08,38B,First,573.69,Paid,Not Checked-in
6888,647,2025-04-25,4F,First,1210.26,Paid,Checked-in
5052,3817,2025-04-11,32F,First,880.45,Paid,Checked-in
4592,3235,2025-01-01,4A,First,236.57,Cancelled,Not Checked-in
7650,1889,2025-03-22,30C,Business,1042.89,Pending,Checked-in
7365,4684,2025-04-17,49B,Business,1306.49,Paid,Checked-in
1747,4184,2025-01-06,44B,First,968.77,Cancelled,Checked-in
2234,2483,2025-01-20,29B,First,475.31,Paid,Checked-in
8262,2865,2025-02-19,21D,Economy,1495.32,Cancelled,Not Checked-in
9262,1176,2025-02-24,33F,Economy,186.39,Pending,Not Checked-in
7345,1622,2025-01-05,4F,Economy,783.78,Pending,Not Checked-in
4310,359,2025-03-12,14A,Business,649.43,Cancelled,Checked-in
9360,4400,2025-01-28,35E,Economy,316.99,Cancelled,Checked-in
4513,3636,2025-03-02,43A,Business,165.3,Paid,Not Checked-in
8471,3328,2025-04-25,44A,Business,681.94,Pending,Checked-in
3344,3193,2025-04-07,41F,Business,150.47,Pending,Checked-in
3321,4943,2025-01-27,8E,Economy,700.69,Pending,Not Checked-in
5710,635,2025-01-10,31B,Business,941.06,Pending,Not Checked-in
3493,4480,2025-04-21,49A,First,1082.36,Pending,Not Checked-in
7368,4149,2025-02-06,46D,Economy,741.99,Pending,Not Checked-in
2137,3999,2025-02-28,24D,Business,1021.79,Paid,Not Checked-in
5158,263,2025-02-25,29F,First,246.22,Pending,Checked-in
5903,1989,2025-04-21,19B,Economy,548.99,Cancelled,Not Checked-in
5619,1639,2025-02-10,11E,First,200.58,Pending,Not Checked-in
8382,4612,2025-01-08,27A,Economy,1191.25,Paid,Checked-in
7919,4236,2025-03-31,35C,First,1279.58,Cancelled,Checked-in
4769,1424,2025-02-18,17A,Business,337.84,Cancelled,Not Checked-in
4030,1343,2025-02-09,22E,Business,1165.67,Pending,Checked-in
7917,3358,2025-03-12,41C,Economy,58.6,Cancelled,Not Checked-in
1778,585,2025-01-13,42A,Economy,203.71,Paid,Not Checked-in
6805,4225,2025-04-03,33A,Economy,1347.9,Pending,Checked-in
7818,2007,2025-01-05,10A,Business,953.33,Paid,Not Checked-in
7906,3475,2025-03-10,30A,First,575.85,Paid,Checked-in
4094,4668,2025-01-22,8B,Business,1053.65,Cancelled,Not Checked-in
5421,4636,2025-03-19,38B,Economy,294.37,Pending,Not Checked-in
9074,666,2025-04-18,10E,First,1214.01,Cancelled,Checked-in
9232,1648,2025-01-22,44C,Economy,1192.34,Paid,Checked-in
8173,650,2025-01-15,12A,Business,640.61,Cancelled,Checked-in
517,389,2025-04-11,21C,First,1010.94,Paid,Not Checked-in
9775,1824,2025-03-22,27E,Business,696.18,Cancelled,Not Checked-in
7390,4694,2025-04-28,21E,Economy,61.42,Cancelled,Checked-in
1021,1603,2025-02-23,4D,Business,280.69,Pending,Checked-in
9052,4229,2025-02-20,29C,Business,382.61,Paid,Checked-in
9168,1942,2025-03-23,1E,First,847.57,Pending,Not Checked-in
8507,912,2025-03-01,26F,Economy,440.24,Pending,Not Checked-in
4729,2467,2025-04-04,15A,Business,246.21,Pending,Checked-in
3907,4382,2025-03-30,6B,Business,582.34,Pending,Checked-in
4879,2163,2025-03-30,32E,Economy,1484.91,Pending,Checked-in
8490,119,2025-02-14,38F,First,262.1,Pending,Checked-in
3477,3419,2025-04-17,46D,First,759.28,Pending,Not Checked-in
4809,535,2025-02-13,47B,Business,1437.49,Pending,Not Checked-in
4466,1016,2025-01-03,35B,Economy,1372.2,Pending,Checked-in
2925,1013,2025-03-26,37B,Economy,753.48,Pending,Not Checked-in
1109,1265,2025-01-07,32E,First,884.63,Paid,Checked-in
7310,2785,2025-03-16,29A,Business,653.04,Cancelled,Not Checked-in
5197,255,2025-01-16,4C,First,975.29,Pending,Checked-in
8882,2056,2025-04-06,4F,Business,540.1,Pending,Checked-in
3545,3350,2025-03-12,36D,Economy,605.65,Paid,Checked-in
2318,4564,2025-02-01,15D,First,1030.45,Cancelled,Checked-in
2533,4653,2025-01-22,9B,First,258.94,Cancelled,Checked-in
3549,23,2025-04-28,46D,Economy,504.57,Cancelled,Not Checked-in
6701,527,2025-02-17,2B,Business,1481.21,Paid,Checked-in
8426,2494,2025-01-24,36D,First,147.19,Cancelled,Not Checked-in
8768,1236,2025-03-12,37C,Business,1343.39,Paid,Checked-in
7365,2211,2025-03-18,11D,Business,1463.93,Pending,Checked-in
9702,2748,2025-02-07,6B,Economy,1085.73,Cancelled,Not Checked-in
4490,4050,2025-02-01,36B,Economy,770.55,Pending,Checked-in
3000,3982,2025-01-07,47B,Economy,65.58,Paid,Not Checked-in
1695,2645,2025-01-28,49B,First,165.83,Cancelled,Checked-in
4762,2546,2025-01-27,46F,Economy,783.24,Paid,Checked-in
6888,1131,2025-02-25,23B,Business,1023.8,Paid,Not Checked-in
736,1844,2025-03-02,37A,First,375.08,Cancelled,Not Checked-in
5480,89,2025-01-24,13C,First,1075.23,Paid,Checked-in
4354,3047,2025-04-19,12C,Economy,1053.37,Paid,Not Checked-in
7569,4176,2025-03-30,5C,Economy,693.25,Pending,Checked-in
4672,2246,2025-02-02,29E,Economy,714.6,Paid,Not Checked-in
917,2638,2025-03-04,34A,Business,90.74,Paid,Not Checked-in
6749,553,2025-02-26,11C,Business,82.09,Pending,Checked-in
1911,1127,2025-04-28,16A,Economy,762.82,Cancelled,Checked-in
7599,196,2025-04-15,32F,First,101.1,Pending,Checked-in
6182,3313,2025-02-27,21F,Economy,1009.57,Paid,Not Checked-in
4782,3830,2025-01-29,37C,Economy,915.04,Pending,Checked-in
4865,4546,2025-05-01,50E,Business,577.86,Pending,Checked-in
3270,4943,2025-03-21,18D,Economy,1147.07,Pending,Not Checked-in
909,2720,2025-02-05,15B,Economy,447.11,Paid,Checked-in
8937,4620,2025-04-05,30E,Economy,156.55,Paid,Checked-in
2730,1656,2025-04-03,40F,First,283.98,Pending,Not Checked-in
5144,485,2025-04-02,22D,Economy,852.47,Pending,Not Checked-in
1055,1361,2025-03-07,23B,Economy,526.15,Paid,Checked-in
5132,1254,2025-01-30,1C,Business,1247.78,Cancelled,Not Checked-in
380,3367,2025-04-17,47B,First,1426.66,Cancelled,Checked-in
6273,2096,2025-01-27,5A,Business,239.1,Paid,Not Checked-in
9140,3185,2025-01-10,42E,First,1327.51,Cancelled,Not Checked-in
4194,1797,2025-01-19,45D,Economy,96.48,Cancelled,Not Checked-in
911,4840,2025-03-21,50A,Economy,604.69,Paid,Checked-in
9684,3972,2025-03-19,26B,Economy,203.98,Cancelled,Not Checked-in
2706,2769,2025-01-09,5A,First,984.24,Paid,Checked-in
5793,2718,2025-01-16,50E,Business,272.06,Pending,Checked-in
5126,2841,2025-03-20,23F,Business,1131.18,Paid,Not Checked-in
2350,2689,2025-02-14,31D,Economy,1299.45,Pending,Checked-in
1258,1928,2025-03-06,34A,First,921.21,Paid,Checked-in
8269,2552,2025-04-26,47A,Economy,1485.05,Paid,Not Checked-in
7114,3536,2025-03-10,38D,First,738.87,Pending,Not Checked-in
1071,2214,2025-04-13,42E,Economy,1003.67,Pending,Not Checked-in
2018,607,2025-04-30,35E,First,804.41,Paid,Not Checked-in
8933,3179,2025-04-06,29D,First,961.64,Paid,Not Checked-in
7572,2247,2025-02-09,43C,Economy,1055.9,Pending,Checked-in
2712,1236,2025-01-03,48B,Economy,529.44,Pending,Not Checked-in
3910,4882,2025-04-04,21D,Business,1476.33,Paid,Not Checked-in
59,4843,2025-03-29,47A,First,249.6,Cancelled,Not Checked-in
7100,1588,2025-03-14,10B,Economy,1242.77,Pending,Not Checked-in
6098,4427,2025-02-28,8A,First,1485.64,Paid,Checked-in
7844,340,2025-02-11,2D,First,544.98,Paid,Checked-in
6733,700,2025-01-01,37E,Business,201.04,Cancelled,Not Checked-in
2193,3566,2025-04-19,6C,First,1010.22,Cancelled,Not Checked-in
6070,4637,2025-02-17,18F,First,149.86,Cancelled,Checked-in
657,4169,2025-03-21,1E,First,136.02,Paid,Not Checked-in
5251,4219,2025-03-18,28B,Economy,136.92,Cancelled,Checked-in
8682,440,2025-04-03,34A,Economy,699.33,Cancelled,Checked-in
1930,1623,2025-02-12,45F,Economy,664.86,Cancelled,Not Checked-in
4955,4558,2025-03-25,50B,Economy,709.12,Cancelled,Checked-in
5550,2285,2025-04-17,5B,First,333.88,Paid,Not Checked-in
3742,4703,2025-04-22,16A,First,324.14,Pending,Checked-in
7990,4449,2025-01-10,1E,First,366.02,Cancelled,Not Checked-in
5409,2316,2025-03-16,46E,First,74.11,Pending,Checked-in
4755,4725,2025-03-24,16B,First,350.83,Cancelled,Not Checked-in
3950,2037,2025-02-05,5D,Business,1064.42,Paid,Not Checked-in
9474,2288,2025-02-21,4E,Business,982.41,Pending,Checked-in
4032,1749,2025-03-19,34C,First,590.0,Paid,Not Checked-in
3072,4663,2025-02-05,9D,First,1460.92,Cancelled,Not Checked-in
3480,4479,2025-04-14,28F,First,275.56,Paid,Not Checked-in
5504,663,2025-03-05,39C,First,1234.13,Paid,Not Checked-in
5239,1676,2025-03-15,4C,Business,215.01,Cancelled,Not Checked-in
1235,1120,2025-02-07,43B,Economy,1294.58,Pending,Not Checked-in
5311,3139,2025-01-05,3C,Economy,519.85,Paid,Checked-in
1390,1751,2025-01-16,39B,Business,1272.25,Paid,Not Checked-in
8016,941,2025-01-23,50E,Economy,238.23,Cancelled,Not Checked-in
9339,112,2025-01-17,8E,Economy,64.19,Paid,Not Checked-in
674,3019,2025-02-14,37D,Business,372.01,Cancelled,Not Checked-in
5283,4151,2025-04-28,11C,Economy,1101.11,Pending,Not Checked-in
6964,2807,2025-05-01,42C,Business,1186.44,Cancelled,Not Checked-in
7259,4817,2025-03-15,28C,First,418.36,Paid,Checked-in
3925,350,2025-01-15,26C,First,993.72,Paid,Not Checked-in
8451,4477,2025-01-30,7A,First,1217.14,Cancelled,Not Checked-in
1519,572,2025-03-18,30C,Business,892.98,Cancelled,Not Checked-in
3591,494,2025-04-16,7A,Business,751.62,Pending,Checked-in
7379,2133,2025-01-09,40B,Economy,571.11,Pending,Not Checked-in
6673,2959,2025-03-29,11A,Business,51.28,Paid,Not Checked-in
2468,4243,2025-01-09,16F,Economy,1497.78,Cancelled,Not Checked-in
3668,509,2025-02-08,13C,First,1335.54,Pending,Not Checked-in
1497,1033,2025-01-05,17E,First,1321.27,Paid,Checked-in
9782,2831,2025-01-07,4B,Economy,850.34,Pending,Not Checked-in
3943,2304,2025-02-10,38D,Business,200.85,Pending,Checked-in
3786,4702,2025-04-11,48C,First,517.99,Pending,Not Checked-in
8580,4620,2025-04-30,13C,Business,703.06,Pending,Not Checked-in
8070,2140,2025-03-10,23D,Business,69.31,Pending,Not Checked-in
6867,2842,2025-04-06,27B,Economy,1024.25,Pending,Checked-in
1664,1090,2025-01-29,22B,Economy,1125.72,Paid,Checked-in
555,4236,2025-02-07,2A,Economy,187.23,Cancelled,Checked-in
9568,3219,2025-04-02,5B,First,1101.71,Pending,Checked-in
2061,3887,2025-04-18,9A,Business,129.16,Paid,Not Checked-in
1789,2650,2025-01-08,37C,Business,1278.97,Pending,Not Checked-in
6278,1272,2025-03-31,7B,First,384.13,Pending,Not Checked-in
992,3685,2025-03-29,44B,First,326.54,Paid,Checked-in
7861,1726,2025-03-06,17C,Business,1089.86,Pending,Checked-in
545,4758,2025-02-09,30B,Economy,1198.99,Pending,Checked-in
7336,4406,2025-04-13,30B,Economy,698.28,Pending,Not Checked-in
8520,1320,2025-02-09,16A,First,989.26,Paid,Checked-in
4701,3676,2025-01-01,18F,Business,1152.7,Pending,Not Checked-in
8733,3927,2025-01-18,18E,First,707.52,Paid,Checked-in
1251,4505,2025-02-17,46B,Economy,189.84,Cancelled,Not Checked-in
3176,2357,2025-02-09,7E,First,1463.2,Paid,Checked-in
7919,3352,2025-04-17,27E,Economy,111.57,Cancelled,Not Checked-in
8177,4539,2025-01-05,45A,Business,439.64,Pending,Checked-in
4190,3820,2025-04-07,12B,First,1116.49,Cancelled,Checked-in
5857,1346,2025-04-09,35C,Economy,1046.07,Cancelled,Checked-in
4802,106,2025-04-08,19E,Economy,128.91,Pending,Checked-in
9622,1781,2025-04-29,22B,Economy,914.63,Pending,Checked-in
2344,1864,2025-01-09,46A,Business,604.65,Paid,Checked-in
4368,536,2025-04-18,21D,First,977.37,Pending,Checked-in
391,2889,2025-01-28,17F,Economy,981.97,Paid,Checked-in
8874,3833,2025-03-02,43C,Business,157.88,Cancelled,Checked-in
8855,3452,2025-04-30,48A,First,459.34,Paid,Not Checked-in
2549,3010,2025-01-10,49A,Economy,525.71,Paid,Not Checked-in
1830,4856,2025-01-16,21E,Economy,179.95,Paid,Checked-in
9173,2453,2025-04-18,23D,First,328.11,Paid,Checked-in
2296,4431,2025-02-02,13F,Economy,680.25,Paid,Not Checked-in
4889,600,2025-03-15,25C,Economy,223.51,Paid,Not Checked-in
8166,3224,2025-03-09,26A,Business,715.45,Paid,Checked-in
9253,709,2025-02-19,44D,First,1469.21,Paid,Not Checked-in
6028,1922,2025-04-23,6C,Business,1423.66,Paid,Checked-in
4068,3413,2025-03-30,18B,First,951.88,Cancelled,Checked-in
5869,4793,2025-02-09,2C,Business,497.03,Paid,Checked-in
2748,3468,2025-01-05,31F,Business,565.92,Pending,Not Checked-in
1709,2949,2025-02-07,12B,Economy,215.71,Paid,Checked-in
5384,941,2025-01-23,41D,Business,852.47,Cancelled,Not Checked-in
2919,839,2025-02-02,31E,First,912.27,Pending,Checked-in
8630,2760,2025-02-08,19B,Business,235.31,Paid,Not Checked-in
115,3461,2025-01-13,37B,Business,1334.89,Paid,Checked-in
8668,1171,2025-01-25,42C,Business,789.23,Pending,Not Checked-in
8593,818,2025-03-24,45D,Business,1174.12,Cancelled,Checked-in
3719,4492,2025-01-29,1B,Economy,170.37,Cancelled,Not Checked-in
9086,4938,2025-01-24,12C,Business,338.4,Paid,Not Checked-in
4875,4173,2025-01-15,20D,Economy,56.22,Paid,Checked-in
1171,3113,2025-01-17,10B,First,877.21,Cancelled,Not Checked-in
8665,2990,2025-04-26,49C,Economy,756.38,Cancelled,Not Checked-in
7873,3286,2025-01-26,24A,Economy,1239.25,Cancelled,Not Checked-in
2937,4159,2025-03-10,11B,Business,983.65,Pending,Not Checked-in
8255,3170,2025-03-03,29B,Economy,1254.5,Cancelled,Checked-in
8603,3462,2025-04-24,34F,First,675.17,Paid,Not Checked-in
7612,4785,2025-02-01,2A,Business,59.92,Paid,Not Checked-in
3165,2656,2025-02-02,22F,Economy,309.65,Cancelled,Checked-in
1125,333,2025-04-03,45F,First,75.67,Cancelled,Checked-in
134,2436,2025-04-28,6A,First,670.48,Pending,Not Checked-in
